tweet_id,timestamp,tweet_source,tweet_text,rating,dog_stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count
712809,2016-03-24 01:11:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,1.0,None,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,1,Labrador Retriever,0.868671,True,Carton,0.095095,False,Pug,0.007651,True,7602,20378
712438,2016-03-23 00:37:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,1.1,None,https://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg,1,Ice Bear,0.869477,False,Great Pyrenees,0.069457,True,Labrador Retriever,0.02474,True,1756,5799
712097,2016-03-22 02:03:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,1.0,None,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,1,Labrador Retriever,0.720481,True,Whippet,0.048032,True,Chesapeake Bay Retriever,0.045046,True,1172,4144
712065,2016-03-21 23:55:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt,0.6,None,https://pbs.twimg.com/media/CeHDV73W0AM5Cf8.jpg,1,Goose,0.214301,False,Gibbon,0.084253,False,Pizza,0.080168,False,700,2451
711968,2016-03-21 17:30:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,1.0,pupper,https://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg,1,Espresso,0.430135,False,Coffee Mug,0.418483,False,Cup,0.088391,False,2601,8776
711008,2016-03-19 01:54:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,1.1,pupper,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,1,French Bulldog,0.731405,True,Boston Bull,0.150672,True,Pug,0.021811,True,710,3275
710997,2016-03-19 01:11:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,1.2,None,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,1,Malamute,0.28126,True,Eskimo Dog,0.232641,True,Pembroke,0.091602,True,1561,4960
710833,2016-03-18 14:19:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,1.2,None,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,1,Pembroke,0.803742,True,Cardigan,0.189712,True,German Shepherd,0.001746,True,606,2937
710283,2016-03-17 01:55:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,1.1,None,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,2,Shih-Tzu,0.932401,True,Lhasa,0.030806,True,Tibetan Terrier,0.008974,True,580,2308
710272,2016-03-17 01:11:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,1.1,None,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,1,Old English Sheepdog,0.586307,True,Wire-Haired Fox Terrier,0.118622,True,Lakeland Terrier,0.106806,True,1425,4945
710269,2016-03-17 00:58:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",1.3,None,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,1,Pug,0.415495,True,German Shepherd,0.178157,True,Labrador Retriever,0.100202,True,1257,2613
710153,2016-03-16 17:18:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,1.1,None,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,2,Cowboy Hat,0.979053,False,Sombrero,0.010682,False,Cocker Spaniel,0.002713,True,1006,3153
710117,2016-03-16 14:54:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,1.1,pupper,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,2,Toy Poodle,0.802092,True,Miniature Poodle,0.111647,True,Cocker Spaniel,0.062866,True,2233,5999
709901,2016-03-16 00:37:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",1.2,None,https://pbs.twimg.com/media/CdoTbL_XIAAitq2.jpg,2,Bib,0.998814,False,Handkerchief,0.000512,False,Umbrella,0.000224,False,112,732
709566,2016-03-15 02:25:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,1.2,None,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,1,Chow,0.999837,True,Tibetan Mastiff,0.000117,True,Australian Terrier,1.1e-05,True,1367,3865
709519,2016-03-14 23:19:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,0.9,None,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,1,Cocker Spaniel,0.414982,True,Newfoundland,0.225482,True,Flat-Coated Retriever,0.196789,True,277,1620
709409,2016-03-14 16:02:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,0.8,None,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,1,Shetland Sheepdog,0.79745,True,Collie,0.054055,True,Keeshond,0.031673,True,788,2855
709225,2016-03-14 03:50:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,1.1,None,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,1,Labrador Retriever,0.271109,True,Pomeranian,0.150487,True,Golden Retriever,0.145578,True,647,2615
709207,2016-03-14 02:39:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,1.1,None,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,1,Chihuahua,0.948323,True,Italian Greyhound,0.01773,True,Quilt,0.016688,False,6567,13755
709198,2016-03-14 02:04:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",0.9,None,https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,1,Borzoi,0.490783,True,Wire-Haired Fox Terrier,0.083513,True,English Setter,0.083184,True,721,2634
709158,2016-03-13 23:24:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,1.0,None,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,1,Siberian Husky,0.212957,True,Eskimo Dog,0.178887,True,Labrador Retriever,0.174218,True,470,2236
709042,2016-03-13 15:43:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,0.9,None,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,1,Hotdog,0.826579,False,Rottweiler,0.068179,True,Labrador Retriever,0.049218,True,1864,5197
708834,2016-03-13 01:57:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,1.0,None,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,1,Eskimo Dog,0.283945,True,Giant Panda,0.218252,False,Malamute,0.180401,True,571,1860
708738,2016-03-12 19:35:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,1.1,None,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,1,Pomeranian,0.933457,True,Samoyed,0.057221,True,West Highland White Terrier,0.000904,True,917,2997
708711,2016-03-12 17:47:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,1.1,None,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,2,Tennis Ball,0.912961,False,German Short-Haired Pointer,0.052695,True,Labrador Retriever,0.018477,True,834,2790
708356,2016-03-11 18:18:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,1.0,None,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,2,Pug,0.871283,True,French Bulldog,0.04182,True,Bath Towel,0.015228,False,1520,3929
708349,2016-03-11 17:50:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,1.1,None,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,1,Muzzle,0.24389,False,Basenji,0.187158,True,Boston Bull,0.092727,True,831,2568
708149,2016-03-11 04:35:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,1.0,None,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,1,Cardigan,0.350993,True,Basset,0.164555,True,Toy Terrier,0.080484,True,1727,4672
708119,2016-03-11 02:36:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,0.9,None,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,1,Norwich Terrier,0.264483,True,Norfolk Terrier,0.258786,True,Chow,0.096899,True,1102,2937
708109,2016-03-11 01:56:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,1.0,None,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,1,Staffordshire Bullterrier,0.516106,True,American Staffordshire Terrier,0.236075,True,Kelpie,0.06975,True,610,2124
708026,2016-03-10 20:26:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,1.3,None,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,1,Malinois,0.786468,True,Chesapeake Bay Retriever,0.068979,True,Siamese Cat,0.029304,False,2166,4799
707377,2016-03-09 01:26:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,0.9,None,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,1,Golden Retriever,0.637225,True,Bloodhound,0.094542,True,Cocker Spaniel,0.069797,True,1214,3603
707297,2016-03-08 20:09:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,1.0,None,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,1,Blenheim Spaniel,0.370717,True,Shih-Tzu,0.201566,True,Black-Footed Ferret,0.101559,False,903,3022
707038,2016-03-08 03:00:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,1.0,None,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,1,Pug,0.642426,True,Llama,0.057306,False,French Bulldog,0.054186,True,900,2404
707021,2016-03-08 01:52:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,1.2,None,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,2,Cocker Spaniel,0.559658,True,Golden Retriever,0.314673,True,Pekinese,0.066672,True,1540,4433
707014,2016-03-08 01:25:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,1.1,None,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,1,Chihuahua,0.58378,True,Italian Greyhound,0.129683,True,Toy Terrier,0.089153,True,664,2502
706593,2016-03-06 21:31:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,1.0,None,https://pbs.twimg.com/media/Cc5Snc7XIAAMidF.jpg,1,Four-Poster,0.696423,False,Quilt,0.189312,False,Pillow,0.029409,False,718,2363
706538,2016-03-06 17:52:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",1.1,None,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,1,Chow,0.541794,True,Pembroke,0.094918,True,Pomeranian,0.085439,True,1580,3778
706346,2016-03-06 05:11:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,1.2,None,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,1,Tibetan Mastiff,0.956462,True,Rottweiler,0.025381,True,Appenzeller,0.008679,True,1035,3768
706310,2016-03-06 02:46:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,1.2,pupper,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,1,Pembroke,0.698165,True,Chihuahua,0.105834,True,Bloodhound,0.06203,True,9034,23443
706291,2016-03-06 01:31:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,1.1,None,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,1,Border Terrier,0.587101,True,Bull Mastiff,0.164087,True,Staffordshire Bullterrier,0.105011,True,522,1861
706166,2016-03-05 17:16:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,0.7,None,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,1,Samoyed,0.430418,True,Kuvasz,0.2796,True,Great Pyrenees,0.11748,True,1819,5636
705975,2016-03-05 04:36:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,1.0,pupper,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,1,Staffordshire Bullterrier,0.587764,True,American Staffordshire Terrier,0.281429,True,Bull Mastiff,0.094798,True,842,3397
705970,2016-03-05 04:17:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,1.2,None,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,1,Golden Retriever,0.776346,True,Labrador Retriever,0.112413,True,Chow,0.036953,True,1008,3440
705428,2016-03-03 16:23:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,1.1,pupper,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,1,Chihuahua,0.774792,True,Quilt,0.073079,False,Pembroke,0.022365,True,1931,4188
705239,2016-03-03 03:51:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,1.1,None,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,1,Chihuahua,0.15795,True,Toy Terrier,0.08992,True,Mexican Hairless,0.063224,True,854,3290
705223,2016-03-03 02:49:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,0.9,None,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,1,Egyptian Cat,0.090508,False,Chesapeake Bay Retriever,0.077373,True,Mexican Hairless,0.049471,True,900,2829
705102,2016-03-02 18:48:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,1.0,None,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,1,Collie,0.457672,True,Chow,0.279101,True,Pomeranian,0.076922,True,585,2342
705066,2016-03-02 16:23:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,1.2,None,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,1,Airedale,0.868658,True,Irish Terrier,0.027587,True,Otterhound,0.025324,True,683,2378
704871,2016-03-02 03:30:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU,1.2,None,https://pbs.twimg.com/media/Ccg02LiWEAAJHw1.jpg,1,Norfolk Terrier,0.689504,True,Soft-Coated Wheaten Terrier,0.10148,True,Norwich Terrier,0.055778,True,1245,4585
704761,2016-03-01 20:11:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,1.3,pupper,https://pbs.twimg.com/media/CcfQgHVWoAAxauy.jpg,1,Siamese Cat,0.202294,False,Chihuahua,0.100418,True,Basenji,0.072096,True,3257,7283
704480,2016-03-01 01:36:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,1.1,None,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,1,Samoyed,0.979206,True,Pomeranian,0.007185,True,Arctic Fox,0.006438,False,1197,3723
704347,2016-02-29 16:47:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,1.0,pupper,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,1,Teddy,0.233378,False,Feather Boa,0.088474,False,Brittany Spaniel,0.082917,True,393,1729
704113,2016-02-29 01:17:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,0.8,None,https://pbs.twimg.com/media/CcWDTerUAAALORn.jpg,2,Otter,0.945537,False,Mink,0.018231,False,Sea Lion,0.015861,False,629,2031
703774,2016-02-28 02:50:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",1.0,None,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,1,Labrador Retriever,0.990119,True,Chesapeake Bay Retriever,0.008026,True,Curly-Coated Retriever,0.001242,True,526,2020
703769,2016-02-28 02:29:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,1.0,None,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,2,Boxer,0.838994,True,Greater Swiss Mountain Dog,0.0888,True,Bull Mastiff,0.031684,True,1276,3621
703611,2016-02-27 16:03:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,1.0,pupper,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,1,Pembroke,0.756441,True,Basenji,0.126621,True,Cardigan,0.080117,True,1709,4229
703425,2016-02-27 03:42:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10 https://t.co/6JYLpUmBrC",0.9,None,https://pbs.twimg.com/media/CcMRSwUW8AAxxNC.jpg,1,Miniature Pinscher,0.292866,True,Sleeping Bag,0.142122,False,Italian Greyhound,0.070849,True,1559,4162
703407,2016-02-27 02:32:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,1.0,pupper,https://pbs.twimg.com/media/CcMBJODUsAI5-A9.jpg,1,Doormat,0.201058,False,Turnstile,0.088583,False,Carton,0.082924,False,786,2685
703356,2016-02-26 23:10:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,0.9,None,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,1,Border Collie,0.894842,True,Collie,0.097364,True,English Springer,0.003037,True,429,2085
703079,2016-02-26 04:48:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,1.1,None,https://pbs.twimg.com/media/CcHWqQCW8AEb0ZH.jpg,2,Pembroke,0.778503,True,Shetland Sheepdog,0.093834,True,Cardigan,0.060296,True,3494,8064
702932,2016-02-25 19:04:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,0.6,None,https://pbs.twimg.com/media/CcFRCfRW4AA5a72.jpg,1,Wallaby,0.41071,False,Wombat,0.239332,False,Beaver,0.149605,False,811,2825
702671,2016-02-25 01:47:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,1.0,None,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,1,Bloodhound,0.381227,True,Sussex Spaniel,0.212017,True,Clumber,0.128622,True,634,2398
702598,2016-02-24 20:56:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",1.1,pupper,https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,1,Kelpie,0.219179,True,Badger,0.133584,False,Siamese Cat,0.07444,False,3712,11332
702321,2016-02-24 02:36:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,1.2,None,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg,3,West Highland White Terrier,0.769159,True,Scotch Terrier,0.064369,True,Old English Sheepdog,0.043763,True,1156,3604
702217,2016-02-23 19:44:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",0.9,None,https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,1,Golden Retriever,0.242419,True,Chow,0.2268,True,Cocker Spaniel,0.194086,True,1526,5268
